Location,lat,long,year,plot,block,variety,inoculum,dap,dt,inc_germ,inc_germ_new,inc_germ_cum,date,inc_all4,inc_all4_new,inc_all4_cum,sy_inc,syinc_new,syinc_cum,germ_dy/dt,sy_dy/dt,can_cover
Quincy,30.54,-84.583,2019,402,4,GA06G,Grn control,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,404,4,GA06G,Grn2,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,404,4,GA06G,Grn2,56,8,0,0,0,7/11/2019,20,20,20,0,0,0,0,0,
Quincy,30.54,-84.583,2019,404,4,GA06G,Grn2,92,36,5,5,5,8/16/2019,35,20,40,20,20,20,0.138888889,0.555555556,
Quincy,30.54,-84.583,2019,404,4,GA06G,Grn2,113,21,5,5,10,9/6/2019,10,0,40,35,20,40,0.238095238,0.952380952,
Quincy,30.54,-84.583,2019,404,4,GA06G,Grn2,126,13,0,0,10,9/19/2019,0,0,40,10,0,40,0,0,
Quincy,30.54,-84.583,2019,404,4,GA06G,Grn2,138,12,0,0,10,10/1/2019,0,0,40,0,0,40,0,0,
Quincy,30.54,-84.583,2019,405,4,GA06G,Scl1,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,405,4,GA06G,Scl1,56,8,0,0,0,7/11/2019,5,5,5,0,0,0,0,0,
Quincy,30.54,-84.583,2019,405,4,GA06G,Scl1,92,36,5,5,5,8/16/2019,0,0,5,5,5,5,0.138888889,0.138888889,
Quincy,30.54,-84.583,2019,405,4,GA06G,Scl1,113,21,0,0,5,9/6/2019,0,0,5,0,0,5,0,0,
Quincy,30.54,-84.583,2019,405,4,GA06G,Scl1,126,13,0,0,5,9/19/2019,0,0,5,0,0,5,0,0,
Quincy,30.54,-84.583,2019,405,4,GA06G,Scl1,138,12,0,0,5,10/1/2019,0,0,5,0,0,5,0,0,
Quincy,30.54,-84.583,2019,406,4,GA06G,Scl2,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,406,4,GA06G,Scl2,56,8,0,0,0,7/11/2019,5,5,5,0,0,0,0,0,
Quincy,30.54,-84.583,2019,406,4,GA06G,Scl2,92,36,0,0,0,8/16/2019,30,25,30,5,5,5,0,0.138888889,
Quincy,30.54,-84.583,2019,406,4,GA06G,Scl2,113,21,5,5,5,9/6/2019,0,0,30,30,25,30,0.238095238,1.19047619,
Quincy,30.54,-84.583,2019,406,4,GA06G,Scl2,126,13,0,0,5,9/19/2019,5,0,30,0,0,30,0,0,
Quincy,30.54,-84.583,2019,406,4,GA06G,Scl2,138,12,0,0,5,10/1/2019,0,0,30,5,0,30,0,0,
Quincy,30.54,-84.583,2019,407,4,GA06G,Grn1,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,407,4,GA06G,Grn1,56,8,0,0,0,7/11/2019,30,30,30,0,0,0,0,0,
Quincy,30.54,-84.583,2019,407,4,GA06G,Grn1,92,36,20,20,20,8/16/2019,15,10,40,25,25,25,0.555555556,0.694444444,
Quincy,30.54,-84.583,2019,407,4,GA06G,Grn1,113,21,0,0,20,9/6/2019,0,0,40,15,10,35,0,0.476190476,
Quincy,30.54,-84.583,2019,407,4,GA06G,Grn1,126,13,0,0,20,9/19/2019,10,5,45,0,0,35,0,0,
Quincy,30.54,-84.583,2019,407,4,GA06G,Grn1,138,12,0,0,20,10/1/2019,0,0,45,10,5,40,0,0.416666667,
Quincy,30.54,-84.583,2019,408,4,GA06G,Grn3,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,408,4,GA06G,Grn3,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,408,4,GA06G,Grn3,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,408,4,GA06G,Grn3,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,408,4,GA06G,Grn3,126,13,0,0,0,9/19/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,408,4,GA06G,Grn3,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,411,4,GA06G,Scl3,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,411,4,GA06G,Scl3,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,411,4,GA06G,Scl3,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,411,4,GA06G,Scl3,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,411,4,GA06G,Scl3,126,13,0,0,0,9/19/2019,5,5,5,0,0,0,0,0,
Quincy,30.54,-84.583,2019,411,4,GA06G,Scl3,138,12,0,0,0,10/1/2019,0,0,5,5,5,5,0,0.416666667,
Quincy,30.54,-84.583,2019,412,4,TUF297,Grn1,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,412,4,TUF297,Grn1,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,412,4,TUF297,Grn1,92,36,0,0,0,8/16/2019,20,20,20,0,0,0,0,0,
Quincy,30.54,-84.583,2019,412,4,TUF297,Grn1,113,21,0,0,0,9/6/2019,0,0,20,20,20,20,0,0.952380952,
Quincy,30.54,-84.583,2019,412,4,TUF297,Grn1,126,13,0,0,0,9/19/2019,5,5,25,0,0,20,0,0,
Quincy,30.54,-84.583,2019,412,4,TUF297,Grn1,138,12,0,0,0,10/1/2019,0,0,25,5,5,25,0,0.416666667,
Quincy,30.54,-84.583,2019,413,4,TUF297,Grn2,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,413,4,TUF297,Grn2,56,8,0,0,0,7/11/2019,5,5,5,0,0,0,0,0,
Quincy,30.54,-84.583,2019,413,4,TUF297,Grn2,92,36,0,0,0,8/16/2019,0,0,5,5,5,5,0,0.138888889,
Quincy,30.54,-84.583,2019,413,4,TUF297,Grn2,113,21,0,0,0,9/6/2019,0,0,5,0,0,5,0,0,
Quincy,30.54,-84.583,2019,413,4,TUF297,Grn2,126,13,0,0,0,9/19/2019,0,0,5,0,0,5,0,0,
Quincy,30.54,-84.583,2019,413,4,TUF297,Grn2,138,12,0,0,0,10/1/2019,0,0,5,0,0,5,0,0,
Quincy,30.54,-84.583,2019,416,4,TUF297,Grn control,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,416,4,TUF297,Grn control,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,416,4,TUF297,Grn control,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,416,4,TUF297,Grn control,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,416,4,TUF297,Grn control,126,13,0,0,0,9/19/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,416,4,TUF297,Grn control,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,417,4,TUF297,Control,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,417,4,TUF297,Control,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,417,4,TUF297,Control,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,417,4,TUF297,Control,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,417,4,TUF297,Control,126,13,0,0,0,9/19/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,417,4,TUF297,Control,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,418,4,TUF297,Scl1,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,418,4,TUF297,Scl1,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,418,4,TUF297,Scl1,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,418,4,TUF297,Scl1,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,418,4,TUF297,Scl1,126,13,0,0,0,9/19/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,418,4,TUF297,Scl1,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,420,4,TUF297,Scl3,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,420,4,TUF297,Scl3,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,420,4,TUF297,Scl3,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,420,4,TUF297,Scl3,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,420,4,TUF297,Scl3,126,13,0,0,0,9/19/2019,10,10,10,0,0,0,0,0,
Quincy,30.54,-84.583,2019,420,4,TUF297,Scl3,138,12,10,10,10,10/1/2019,0,0,10,10,10,10,0.833333333,0.833333333,
Quincy,30.54,-84.583,2019,421,4,TUF297,Grn3,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,421,4,TUF297,Grn3,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,421,4,TUF297,Grn3,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,421,4,TUF297,Grn3,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,421,4,TUF297,Grn3,126,13,0,0,0,9/19/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,421,4,TUF297,Grn3,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,422,4,TUF297,Scl2,48,48,0,0,0,7/3/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,422,4,TUF297,Scl2,56,8,0,0,0,7/11/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,422,4,TUF297,Scl2,92,36,0,0,0,8/16/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,422,4,TUF297,Scl2,113,21,0,0,0,9/6/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,422,4,TUF297,Scl2,126,13,0,0,0,9/19/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2019,422,4,TUF297,Scl2,138,12,0,0,0,10/1/2019,0,0,0,0,0,0,0,0,
Quincy,30.54,-84.583,2020,101,1,TUF297,Scl3,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,87.91208791
Quincy,30.54,-84.583,2020,101,1,TUF297,Scl3,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,100
Quincy,30.54,-84.583,2020,101,1,TUF297,Scl3,83,14,0,0,5,8/6/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,101,1,TUF297,Scl3,97,14,0,0,5,8/20/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,101,1,TUF297,Scl3,111,14,0,0,5,9/3/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,101,1,TUF297,Scl3,129,18,0,0,5,9/21/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,102,1,TUF297,Scl2,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,78.02197802
Quincy,30.54,-84.583,2020,102,1,TUF297,Scl2,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,100
Quincy,30.54,-84.583,2020,102,1,TUF297,Scl2,83,14,0,0,5,8/6/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,102,1,TUF297,Scl2,97,14,10,10,15,8/20/2020,10,10,15,0,0,0,0.714285714,0,100
Quincy,30.54,-84.583,2020,102,1,TUF297,Scl2,111,14,0,0,15,9/3/2020,0,0,15,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,102,1,TUF297,Scl2,129,18,0,0,15,9/21/2020,20,15,30,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,103,1,TUF297,Scl1,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,70.87912088
Quincy,30.54,-84.583,2020,103,1,TUF297,Scl1,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,91.75824176
Quincy,30.54,-84.583,2020,103,1,TUF297,Scl1,83,14,5,5,10,8/6/2020,5,5,10,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,103,1,TUF297,Scl1,97,14,25,25,35,8/20/2020,25,25,35,0,0,0,1.785714286,0,100
Quincy,30.54,-84.583,2020,103,1,TUF297,Scl1,111,14,10,10,45,9/3/2020,45,30,65,0,0,0,0.714285714,0,100
Quincy,30.54,-84.583,2020,103,1,TUF297,Scl1,129,18,0,0,45,9/21/2020,60,20,85,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,105,1,TUF297,Grn1,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,40.65934066
Quincy,30.54,-84.583,2020,105,1,TUF297,Grn1,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,68.13186813
Quincy,30.54,-84.583,2020,105,1,TUF297,Grn1,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,105,1,TUF297,Grn1,97,14,10,10,10,8/20/2020,10,10,10,0,0,0,0.714285714,0,100
Quincy,30.54,-84.583,2020,105,1,TUF297,Grn1,111,14,5,5,15,9/3/2020,20,10,20,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,105,1,TUF297,Grn1,129,18,0,0,15,9/21/2020,25,10,30,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,106,1,TUF297,Grn3,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,43.40659341
Quincy,30.54,-84.583,2020,106,1,TUF297,Grn3,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,71.97802198
Quincy,30.54,-84.583,2020,106,1,TUF297,Grn3,83,14,0,0,5,8/6/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,106,1,TUF297,Grn3,97,14,5,0,5,8/20/2020,5,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,106,1,TUF297,Grn3,111,14,5,5,10,9/3/2020,5,5,10,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,106,1,TUF297,Grn3,129,18,0,0,10,9/21/2020,10,5,15,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,108,1,TUF297,Control,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,62.08791209
Quincy,30.54,-84.583,2020,108,1,TUF297,Control,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,73.07692308
Quincy,30.54,-84.583,2020,108,1,TUF297,Control,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,108,1,TUF297,Control,97,14,0,0,0,8/20/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,108,1,TUF297,Control,111,14,5,5,5,9/3/2020,15,15,15,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,108,1,TUF297,Control,129,18,0,0,5,9/21/2020,0,0,15,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,110,1,TUF297,Grn control,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,72.52747253
Quincy,30.54,-84.583,2020,110,1,TUF297,Grn control,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,110,1,TUF297,Grn control,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,110,1,TUF297,Grn control,97,14,0,0,0,8/20/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,110,1,TUF297,Grn control,111,14,0,0,0,9/3/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,110,1,TUF297,Grn control,129,18,0,0,0,9/21/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,111,1,TUF297,Grn2,58,58,0,0,0,7/12/2020,0,0,0,0,0,5,0,0,70.32967033
Quincy,30.54,-84.583,2020,111,1,TUF297,Grn2,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,100
Quincy,30.54,-84.583,2020,111,1,TUF297,Grn2,83,14,5,5,10,8/6/2020,5,5,10,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,111,1,TUF297,Grn2,97,14,5,0,10,8/20/2020,5,0,10,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,111,1,TUF297,Grn2,111,14,5,5,15,9/3/2020,5,5,15,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,111,1,TUF297,Grn2,129,18,0,0,15,9/21/2020,0,0,15,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,114,1,GA06G,Scl3,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,36.26373626
Quincy,30.54,-84.583,2020,114,1,GA06G,Scl3,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,61.53846154
Quincy,30.54,-84.583,2020,114,1,GA06G,Scl3,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,82.96703297
Quincy,30.54,-84.583,2020,114,1,GA06G,Scl3,97,14,5,5,5,8/20/2020,5,5,5,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,114,1,GA06G,Scl3,111,14,0,0,5,9/3/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,114,1,GA06G,Scl3,129,18,0,0,5,9/21/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,115,1,GA06G,Grn1,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,35.71428571
Quincy,30.54,-84.583,2020,115,1,GA06G,Grn1,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,54.3956044
Quincy,30.54,-84.583,2020,115,1,GA06G,Grn1,83,14,10,10,10,8/6/2020,10,10,10,0,0,0,0.714285714,0,79.67032967
Quincy,30.54,-84.583,2020,115,1,GA06G,Grn1,97,14,25,15,25,8/20/2020,25,15,25,0,0,0,1.071428571,0,100
Quincy,30.54,-84.583,2020,115,1,GA06G,Grn1,111,14,0,0,25,9/3/2020,25,10,35,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,115,1,GA06G,Grn1,129,18,0,0,25,9/21/2020,35,10,45,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,116,1,GA06G,Scl1,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,51.64835165
Quincy,30.54,-84.583,2020,116,1,GA06G,Scl1,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,65.93406593
Quincy,30.54,-84.583,2020,116,1,GA06G,Scl1,83,14,5,5,5,8/6/2020,5,5,5,0,0,0,0.357142857,0,84.06593407
Quincy,30.54,-84.583,2020,116,1,GA06G,Scl1,97,14,40,40,45,8/20/2020,40,40,45,0,0,0,2.857142857,0,100
Quincy,30.54,-84.583,2020,116,1,GA06G,Scl1,111,14,5,5,50,9/3/2020,40,25,70,20,20,20,0.357142857,1.428571429,100
Quincy,30.54,-84.583,2020,116,1,GA06G,Scl1,129,18,0,0,50,9/21/2020,55,0,70,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,117,1,GA06G,Grn control,58,58,0,0,0,7/12/2020,0,0,0,5,5,5,0,0.086206897,72.52747253
Quincy,30.54,-84.583,2020,117,1,GA06G,Grn control,69,11,0,0,0,7/23/2020,0,0,0,10,10,10,0,0.909090909,91.75824176
Quincy,30.54,-84.583,2020,117,1,GA06G,Grn control,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,117,1,GA06G,Grn control,97,14,0,0,0,8/20/2020,0,0,0,20,20,20,0,1.428571429,100
Quincy,30.54,-84.583,2020,117,1,GA06G,Grn control,111,14,5,5,5,9/3/2020,5,5,5,5,5,5,0.357142857,0.357142857,100
Quincy,30.54,-84.583,2020,117,1,GA06G,Grn control,129,18,0,0,5,9/21/2020,5,5,10,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,119,1,GA06G,Grn2,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,55.49450549
Quincy,30.54,-84.583,2020,119,1,GA06G,Grn2,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,67.58241758
Quincy,30.54,-84.583,2020,119,1,GA06G,Grn2,83,14,0,0,5,8/6/2020,0,0,5,0,0,0,0,0,89.01098901
Quincy,30.54,-84.583,2020,119,1,GA06G,Grn2,97,14,25,25,30,8/20/2020,25,25,30,0,0,0,1.785714286,0,100
Quincy,30.54,-84.583,2020,119,1,GA06G,Grn2,111,14,10,0,30,9/3/2020,25,15,45,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,119,1,GA06G,Grn2,129,18,0,0,30,9/21/2020,30,5,50,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,120,1,GA06G,Scl2,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,45.6043956
Quincy,30.54,-84.583,2020,120,1,GA06G,Scl2,69,11,5,5,5,7/23/2020,5,5,5,0,0,0,0.454545455,0,73.62637363
Quincy,30.54,-84.583,2020,120,1,GA06G,Scl2,83,14,0,0,5,8/6/2020,0,0,5,0,0,0,0,0,92.30769231
Quincy,30.54,-84.583,2020,120,1,GA06G,Scl2,97,14,30,25,30,8/20/2020,30,25,30,0,0,0,1.785714286,0,100
Quincy,30.54,-84.583,2020,120,1,GA06G,Scl2,111,14,5,5,35,9/3/2020,70,45,75,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,120,1,GA06G,Scl2,129,18,0,0,35,9/21/2020,70,10,85,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,121,1,GA06G,Grn3,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,42.85714286
Quincy,30.54,-84.583,2020,121,1,GA06G,Grn3,69,11,0,0,0,7/23/2020,0,0,0,5,5,5,0,0.454545455,62.08791209
Quincy,30.54,-84.583,2020,121,1,GA06G,Grn3,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,84.06593407
Quincy,30.54,-84.583,2020,121,1,GA06G,Grn3,97,14,5,5,5,8/20/2020,5,5,5,0,0,0,0.357142857,0,100
Quincy,30.54,-84.583,2020,121,1,GA06G,Grn3,111,14,0,0,5,9/3/2020,5,5,10,10,10,10,0,0.714285714,100
Quincy,30.54,-84.583,2020,121,1,GA06G,Grn3,129,18,0,0,5,9/21/2020,0,0,10,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,122,1,GA06G,Control,58,58,0,0,0,7/12/2020,0,0,0,15,15,15,0,0.25862069,47.25274725
Quincy,30.54,-84.583,2020,122,1,GA06G,Control,69,11,0,0,0,7/23/2020,0,0,0,10,10,10,0,0.909090909,69.23076923
Quincy,30.54,-84.583,2020,122,1,GA06G,Control,83,14,0,0,0,8/6/2020,0,0,0,0,0,0,0,0,90.65934066
Quincy,30.54,-84.583,2020,122,1,GA06G,Control,97,14,5,5,5,8/20/2020,5,5,5,10,10,10,0.357142857,0.714285714,100
Quincy,30.54,-84.583,2020,122,1,GA06G,Control,111,14,0,0,5,9/3/2020,0,0,5,5,5,5,0,0.357142857,100
Quincy,30.54,-84.583,2020,122,1,GA06G,Control,129,18,0,0,5,9/21/2020,0,0,5,10,10,10,0,0.555555556,100
Quincy,30.54,-84.583,2020,202,2,GA06G,Grn control,58,58,0,0,0,7/12/2020,0,0,0,0,0,0,0,0,46.7032967
Quincy,30.54,-84.583,2020,202,2,GA06G,Grn control,69,11,0,0,0,7/23/2020,0,0,0,0,0,0,0,0,68.68131868
Quincy,30.54,-84.583,2020,202,2,GA06G,Grn control,83,14,5,5,5,8/6/2020,5,5,5,0,0,0,0.357142857,0,86.81318681
Quincy,30.54,-84.583,2020,202,2,GA06G,Grn control,97,14,0,0,5,8/20/2020,0,0,5,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,202,2,GA06G,Grn control,111,14,0,0,5,9/3/2020,5,5,10,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,202,2,GA06G,Grn control,129,18,0,0,5,9/21/2020,0,0,10,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,203,2,GA06G,Scl1,58,58,5,5,5,7/12/2020,5,5,5,0,0,0,0.086206897,0,60.98901099
Quincy,30.54,-84.583,2020,203,2,GA06G,Scl1,69,11,5,5,10,7/23/2020,5,5,10,0,0,0,0.454545455,0,79.67032967
Quincy,30.54,-84.583,2020,203,2,GA06G,Scl1,83,14,25,25,35,8/6/2020,25,25,35,25,25,25,1.785714286,1.785714286,98.9010989
Quincy,30.54,-84.583,2020,203,2,GA06G,Scl1,97,14,65,45,80,8/20/2020,65,45,80,5,5,5,3.214285714,0.357142857,100
Quincy,30.54,-84.583,2020,203,2,GA06G,Scl1,111,14,5,5,85,9/3/2020,95,20,100,0,0,5,0.357142857,0,100
Quincy,30.54,-84.583,2020,203,2,GA06G,Scl1,129,18,0,0,85,9/21/2020,80,0,100,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,204,2,GA06G,Control,58,58,0,0,0,7/12/2020,0,0,0,15,15,15,0,0.25862069,60.98901099
Quincy,30.54,-84.583,2020,204,2,GA06G,Control,69,11,0,0,0,7/23/2020,0,0,0,20,20,20,0,1.818181818,75.27472527
Quincy,30.54,-84.583,2020,204,2,GA06G,Control,83,14,0,0,0,8/6/2020,0,0,0,5,5,5,0,0.357142857,96.7032967
Quincy,30.54,-84.583,2020,204,2,GA06G,Control,97,14,0,0,0,8/20/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,204,2,GA06G,Control,111,14,0,0,0,9/3/2020,0,0,0,10,10,10,0,0.714285714,100
Quincy,30.54,-84.583,2020,204,2,GA06G,Control,129,18,0,0,0,9/21/2020,0,0,0,0,0,0,0,0,100
Quincy,30.54,-84.583,2020,205,2,GA06G,Scl2,58,58,0,0,0,7/12/2020,0,0,0,20,20,20,0,0.344827586,56.04395604
Quincy,30.54,-84.583,2020,205,2,GA06G,Scl2,69,11,5,5,5,7/23/2020,5,5,5,5,5,5,0.454545455,0.454545455,82.96703297
Quincy,30.54,-84.583,2020,205,2,GA06G,Scl2,83,14,10,10,15,8/6/2020,10,10,15,5,5,5,0.714285714,0.357142857,100
Quincy,30.54,-84.583,2020,205,2,GA06G,Scl2,97,14,50,45,60,8/20/2020,50,45,60,25,25,25,3.214285714,1.785714286,100
Quincy,30.54,-84.583,2020,205,2,GA06G,Scl2,111,14,5,5,65,9/3/2020,35,15,75,0,0,0,0.357142857,0,100
